CPQ ID,Account ID,CreatedDate,Product Group, X36 MRC List , X36 NRR List , X36 NPV List ,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
CPQ-011604,Acct-000039,8/25/16,Ethernet," $1,103.11 ", $461.00 ," $21,447.81 ",Bldg-011543,Denver,11011 E Peakview Ave,Englewood,CO,80111,257.74,On Zayo Network
CPQ-011605,Acct-000039,8/25/16,Ethernet," $2,890.75 ", $461.00 ," $20,048.98 ",Bldg-138044,Denver,1875 Lawrence St,Denver,CO,80202,395.96,Not on Zayo Network
CPQ-011606,Acct-000143,8/24/16,IP Services," $1,698.67 ", $922.00 ," $23,628.66 ",Bldg-075781,Atlanta,6345 Powers Ferry Rd,Atlanta,GA,30339,239.09,Not on Zayo Network
CPQ-011607,Acct-000039,8/25/16,Ethernet," $2,047.29 ", $461.00 ," $14,330.20 ",Bldg-488173,Denver,1401 19th St,Denver,CO,80202,257.78,Not on Zayo Network
CPQ-011608,Acct-000143,8/24/16,IP Services," $1,104.57 ", $922.00 ," $9,664.02 ",Bldg-075781,Atlanta,6345 Powers Ferry Rd,Atlanta,GA,30339,239.09,Not on Zayo Network
CPQ-011609,Acct-000143,8/24/16,IP Services," $1,104.57 ", $922.00 ," $9,664.02 ",Bldg-075781,Atlanta,6345 Powers Ferry Rd,Atlanta,GA,30339,239.09,Not on Zayo Network
CPQ-011610,Acct-000035,8/24/16,IP Services, $549.57 , $922.00 ," $15,083.51 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011611,Acct-000019,8/24/16,Wavelengths - Long Haul," $11,026.75 "," $2,766.00 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-011612,Acct-000039,8/25/16,Ethernet," $2,076.13 ", $461.00 ," $14,525.83 ",Bldg-116705,Denver,6025 S Quebec St,Centennial,CO,80111,61.35,On Zayo Network
CPQ-011613,Acct-000075,8/25/16,Ethernet," $2,614.49 "," $1,383.00 "," $41,482.69 ",Bldg-038074,Atlanta,1120 Curran St NW,Atlanta,GA,30318,540.75,On Zayo Network
CPQ-011614,Acct-000098,8/25/16,IP Services," $2,416.33 ", $922.00 ," $20,072.89 ",Bldg-488178,Atlanta,1325 Cobb International Dr NW,Kennesaw,GA,30152,1632.48,Not on Zayo Network
CPQ-011615,Acct-000098,8/25/16,IP Services," $2,416.33 ", $922.00 ," $20,072.89 ",Bldg-488178,Atlanta,1325 Cobb International Dr NW,Kennesaw,GA,30152,1632.48,Not on Zayo Network
CPQ-011616,Acct-000098,8/25/16,IP Services," $2,416.33 ", $922.00 ," $20,072.89 ",Bldg-488178,Atlanta,1325 Cobb International Dr NW,Kennesaw,GA,30152,1632.48,Not on Zayo Network
CPQ-011617,Acct-000098,8/25/16,IP Services," $2,416.33 ", $922.00 ," $20,072.89 ",Bldg-488178,Atlanta,1325 Cobb International Dr NW,Kennesaw,GA,30152,1632.48,Not on Zayo Network
CPQ-011618,Acct-000098,8/25/16,IP Services," $2,742.95 ", $922.00 ," $27,750.12 ",Bldg-488178,Atlanta,1325 Cobb International Dr NW,Kennesaw,GA,30152,1632.48,Not on Zayo Network
CPQ-011619,Acct-000098,8/25/16,IP Services," $2,416.33 ", $922.00 ," $20,072.89 ",Bldg-488178,Atlanta,1325 Cobb International Dr NW,Kennesaw,GA,30152,1632.48,Not on Zayo Network
CPQ-011620,Acct-000178,8/25/16,Ethernet, $680.29 , $922.00 ," $14,975.76 ",Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
CPQ-011620,Acct-000178,8/25/16,Ethernet, $680.29 , $922.00 ," $14,975.76 ",Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
CPQ-011621,Acct-000039,8/25/16,Ethernet, $704.58 , $461.00 ," $13,042.15 ",Bldg-132404,Atlanta,10745 Westside Way,Alpharetta,GA,30009,515.44,On Zayo Network
CPQ-011622,Acct-000039,8/25/16,Ethernet, $542.53 , $461.00 ," $13,418.00 ",Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
CPQ-011623,Acct-000057,8/25/16,Ethernet," $3,281.05 "," $1,613.50 "," $70,193.54 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011623,Acct-000057,8/25/16,Ethernet," $3,281.05 "," $1,613.50 "," $70,193.54 ",Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
CPQ-011624,Acct-000057,8/25/16,Wavelengths - Metro," $2,435.00 "," $3,457.50 "," $35,329.43 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011624,Acct-000057,8/25/16,Wavelengths - Metro," $2,435.00 "," $3,457.50 "," $35,329.43 ",Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
CPQ-011625,Acct-000049,8/25/16,Wavelengths - Long Haul," $2,062.68 "," $2,766.00 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-011626,Acct-000057,8/25/16,Wavelengths - Long Haul," $2,929.56 "," $3,457.50 ", $-   ,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
CPQ-011627,Acct-000057,8/25/16,Ethernet," $5,119.29 ", $691.50 ," $110,271.57 ",Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
CPQ-011628,Acct-000049,8/25/16,Wavelengths - Long Haul," $1,340.51 "," $2,858.20 "," $22,296.83 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-011629,Acct-000049,8/25/16,Wavelengths - Long Haul," $1,889.68 "," $3,180.90 ", $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-011630,Acct-000049,8/25/16,Wavelengths - Long Haul," $1,939.02 "," $3,180.90 "," $6,683.25 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-011631,Acct-000049,8/25/16,Wavelengths - Long Haul," $1,628.42 "," $2,858.20 "," $9,880.67 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-011632,Acct-000049,8/25/16,Wavelengths - Long Haul," $2,136.44 "," $3,180.90 ", $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-011633,Acct-000049,8/25/16,Wavelengths - Long Haul," $1,801.16 "," $2,858.20 ", $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-011634,Acct-000049,8/25/16,Wavelengths - Long Haul," $2,052.78 "," $3,180.90 "," $6,604.29 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-011635,Acct-000049,8/25/16,Wavelengths - Long Haul," $2,036.28 "," $2,766.00 "," $6,124.06 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-011636,Acct-000049,8/25/16,Wavelengths - Long Haul," $1,657.65 "," $2,766.00 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-011637,Acct-000053,8/25/16,Dark Fiber - Metro," $3,051.91 "," $4,610.00 "," $79,593.52 ",Bldg-117902,Dallas,201 Main St,Fort Worth,TX,76102,26.96,On Zayo Network
CPQ-011637,Acct-000053,8/25/16,Dark Fiber - Metro," $3,051.91 "," $4,610.00 "," $79,593.52 ",Bldg-118398,Dallas,14850 FAA Blvd,Fort Worth,TX,76155,220.01,Not on Zayo Network
CPQ-011638,Acct-000044,8/26/16,IP Services," $3,283.45 ", $922.00 ," $26,953.40 ",Bldg-090465,Atlanta,1515 Holcomb Woods Pkwy,Roswell,GA,30076,990.65,Not on Zayo Network
CPQ-011639,Acct-000218,8/25/16,IP Services, $703.45 , $922.00 ," $11,636.62 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-011640,Acct-000044,8/26/16,IP Services," $3,283.45 ", $922.00 ," $26,953.40 ",Bldg-090465,Atlanta,1515 Holcomb Woods Pkwy,Roswell,GA,30076,990.65,Not on Zayo Network
CPQ-011641,Acct-001087,8/25/16,zColo," $1,153.43 "," $1,668.82 "," $19,725.43 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-011642,Acct-000044,8/26/16,IP Services," $3,346.63 ", $922.00 ," $27,454.67 ",Bldg-090465,Atlanta,1515 Holcomb Woods Pkwy,Roswell,GA,30076,990.65,Not on Zayo Network
CPQ-011643,Acct-001087,8/25/16,IP Services, $659.49 , $922.00 ," $10,603.30 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-011644,Acct-000001,8/26/16,Wavelengths - Long Haul," $3,742.40 "," $2,766.00 "," $70,307.64 ",Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network
CPQ-011645,Acct-000013,8/25/16,Ethernet, $880.73 , $461.00 ," $17,895.19 ",Bldg-061804,Atlanta,3820 Mansell Rd,Alpharetta,GA,30022,525.37,On Zayo Network
CPQ-011646,Acct-000153,8/25/16,IP Services, $679.47 , $922.00 ," $13,783.57 ",Bldg-116688,Denver,8055 E Tufts Ave,Denver,CO,80237,211.89,On Zayo Network
CPQ-011647,Acct-000849,8/26/16,Wavelengths - Long Haul," $2,479.02 "," $2,766.00 "," $28,257.06 ",Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
CPQ-011648,Acct-000049,8/25/16,Wavelengths - Metro," $6,196.27 "," $2,766.00 "," $25,254.04 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-011648,Acct-000049,8/25/16,Wavelengths - Metro," $6,196.27 "," $2,766.00 "," $25,254.04 ",Bldg-068834,Atlanta,3845 Pleasantdale Rd,Atlanta,GA,30340,2306.42,Not on Zayo Network
CPQ-011649,Acct-000049,8/25/16,Wavelengths - Metro," $6,347.97 "," $2,766.00 "," $25,819.19 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-011649,Acct-000049,8/25/16,Wavelengths - Metro," $6,347.97 "," $2,766.00 "," $25,819.19 ",Bldg-068834,Atlanta,3845 Pleasantdale Rd,Atlanta,GA,30340,2306.42,Not on Zayo Network
CPQ-011650,Acct-000013,8/26/16,Ethernet," $1,414.52 ", $461.00 ," $31,506.06 ",Bldg-060296,Atlanta,841 Livingston Ct SE,Marietta,GA,30067,1359.12,On Zayo Network
CPQ-011651,Acct-000053,8/25/16,Dark Fiber - Metro," $2,402.30 "," $4,610.00 "," $58,922.09 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-011651,Acct-000053,8/25/16,Dark Fiber - Metro," $2,402.30 "," $4,610.00 "," $58,922.09 ",Bldg-119885,Dallas,5080 Spectrum Dr,Addison,TX,75001,419.06,On Zayo Network
CPQ-011652,Acct-000933,8/26/16,Wavelengths - Long Haul," $5,199.62 "," $2,766.00 ", $-   ,Bldg-081662,Denver,7347 S Revere Pkwy,Centennial,CO,80112,1834.73,Not on Zayo Network
CPQ-011653,Acct-000158,8/26/16,Ethernet, $327.78 , $461.00 ," $8,523.37 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-011654,Acct-000408,8/25/16,IP Services, $639.50 , $922.00 ," $12,720.71 ",Bldg-120678,Dallas,6606 Lyndon B Johnson Fwy,Dallas,TX,75240,601.38,On Zayo Network
CPQ-011655,Acct-000017,8/26/16,Wavelengths - Long Haul," $1,805.56 "," $2,766.00 "," $13,970.18 ",Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
CPQ-011656,Acct-000224,8/25/16,Wavelengths - Long Haul," $10,146.96 "," $2,858.20 ", $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-011657,Acct-000013,8/25/16,Ethernet," $2,864.51 ", $922.00 ," $20,320.70 ",Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-011657,Acct-000013,8/25/16,Ethernet," $2,864.51 ", $922.00 ," $20,320.70 ",Bldg-488207,Denver,1800 Wazee St,Denver,CO,80202,266.09,Not on Zayo Network
CPQ-011658,Acct-000218,8/26/16,Dark Fiber - Metro," $1,416.61 "," $4,610.00 "," $24,496.04 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-011658,Acct-000218,8/26/16,Dark Fiber - Metro," $1,416.61 "," $4,610.00 "," $24,496.04 ",Bldg-140724,Atlanta,199 14th St NE,Atlanta,GA,30309,83.91,On Zayo Network
CPQ-011659,Acct-000218,8/26/16,Dark Fiber - Metro," $2,955.23 "," $4,610.00 "," $25,116.17 ",Bldg-140724,Atlanta,199 14th St NE,Atlanta,GA,30309,83.91,On Zayo Network
CPQ-011659,Acct-000218,8/26/16,Dark Fiber - Metro," $2,955.23 "," $4,610.00 "," $25,116.17 ",Bldg-261112,Atlanta,1101 Juniper St NE,Atlanta,GA,30309,297.29,Build in Progress
CPQ-011660,Acct-000009,8/26/16,Ethernet, $425.45 , $-   ," $5,885.70 ",Bldg-110632,Atlanta,3340 Peachtree Rd NE,Atlanta,GA,30326,553.12,On Zayo Network
CPQ-011661,Acct-000004,8/25/16,Wavelengths - Metro," $1,927.90 "," $2,766.00 "," $25,479.80 ",Bldg-038067,Atlanta,10540 Duke Dr,Alpharetta,GA,30009,1273.54,On Zayo Network
CPQ-011661,Acct-000004,8/25/16,Wavelengths - Metro," $1,927.90 "," $2,766.00 "," $25,479.80 ",Bldg-038084,Atlanta,1190 Allene Ave SW,Atlanta,GA,30310,157.57,On Zayo Network
CPQ-011662,Acct-000043,8/25/16,Ethernet, $813.17 , $922.00 ," $16,548.46 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-011662,Acct-000043,8/25/16,Ethernet, $813.17 , $922.00 ," $16,548.46 ",Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
CPQ-011663,Acct-000072,8/25/16,Ethernet," $2,680.77 "," $1,383.00 "," $20,387.22 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-011663,Acct-000072,8/25/16,Ethernet," $2,680.77 "," $1,383.00 "," $20,387.22 ",Bldg-135370,Dallas,4125 W Parker Rd,Plano,TX,75093,205.22,On Zayo Network
CPQ-011664,Acct-001043,8/26/16,IP Services," $2,742.95 ", $922.00 ," $47,998.89 ",Bldg-193640,Dallas,101 E Abram St,Arlington,TX,76010,234.52,Build in Progress
CPQ-011665,Acct-001043,8/26/16,IP Services," $4,163.40 "," $4,610.00 "," $84,822.36 ",Bldg-193640,Dallas,101 E Abram St,Arlington,TX,76010,234.52,Build in Progress
CPQ-011666,Acct-000009,8/26/16,Ethernet, $425.45 , $-   ," $5,885.70 ",Bldg-110632,Atlanta,3340 Peachtree Rd NE,Atlanta,GA,30326,553.12,On Zayo Network
CPQ-011667,Acct-000043,8/25/16,Ethernet," $1,306.01 ", $922.00 ," $30,126.82 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-011667,Acct-000043,8/25/16,Ethernet," $1,306.01 ", $922.00 ," $30,126.82 ",Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
CPQ-011668,Acct-000559,8/26/16,Wavelengths - Long Haul," $3,113.96 "," $2,996.50 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011669,Acct-000559,8/26/16,Wavelengths - Long Haul," $2,313.48 "," $2,766.00 ", $-   ,Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network
CPQ-011670,Acct-001088,8/26/16,Ethernet," $1,816.91 ", $922.00 ," $38,948.78 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-011671,Acct-000442,8/25/16,Ethernet," $1,418.96 ", $922.00 ," $28,359.74 ",Bldg-110290,Dallas,2914 Taylor St,Dallas,TX,75226,160.31,On Zayo Network
CPQ-011671,Acct-000442,8/25/16,Ethernet," $1,418.96 ", $922.00 ," $28,359.74 ",Bldg-119712,Dallas,2101 Cedar Springs Rd,Dallas,TX,75201,139.25,On Zayo Network
CPQ-011672,Acct-001088,8/26/16,Wavelengths - Long Haul," $2,883.46 "," $2,766.00 ", $-   ,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-011673,Acct-001025,8/25/16,IP Services," $1,620.07 "," $1,844.00 "," $18,061.81 ",Bldg-137824,Atlanta,675 Ponce De Leon Ave NE,Atlanta,GA,30308,442.59,On Zayo Network
CPQ-011674,Acct-000063,8/26/16,Wavelengths - Long Haul," $2,341.09 "," $2,766.00 "," $20,032.99 ",Bldg-038051,Atlanta,1 Ravinia Dr,Atlanta,GA,30346,622.35,On Zayo Network
CPQ-011675,Acct-001088,8/26/16,Wavelengths - Long Haul," $2,163.71 "," $2,766.00 "," $26,097.06 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-011676,Acct-001088,8/26/16,Ethernet," $4,030.25 ", $-   ," $81,580.74 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-011677,Acct-000043,8/25/16,Ethernet," $2,795.85 ", $922.00 ," $19,855.08 ",Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-011677,Acct-000043,8/25/16,Ethernet," $2,795.85 ", $922.00 ," $19,855.08 ",Bldg-489102,Atlanta,2401 Lake Park Dr SE,Smyrna,GA,30080,335.42,Not on Zayo Network
CPQ-011678,Acct-000043,8/25/16,Wavelengths - Metro," $4,069.33 "," $3,688.00 "," $38,742.11 ",Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-011678,Acct-000043,8/25/16,Wavelengths - Metro," $4,069.33 "," $3,688.00 "," $38,742.11 ",Bldg-489102,Atlanta,2401 Lake Park Dr SE,Smyrna,GA,30080,335.42,Not on Zayo Network
CPQ-011679,Acct-000009,8/25/16,Ethernet, $729.54 , $322.70 ," $7,734.89 ",Bldg-126879,Dallas,904 Quality Way,Richardson,TX,75081,146.28,On Zayo Network
CPQ-011680,Acct-001088,8/26/16,Ethernet," $1,431.99 ", $922.00 ," $28,343.73 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-011681,Acct-000286,8/26/16,Ethernet," $1,281.76 ", $922.00 ," $29,458.75 ",Bldg-111386,Denver,3431 N Windsor Dr,Aurora,CO,80011,779.17,On Zayo Network
CPQ-011682,Acct-000014,8/26/16,Wavelengths - Long Haul," $4,360.58 "," $2,766.00 ", $-   ,Bldg-127087,Dallas,2501 S State Hwy 121 - Bldg 8,Lewisville,TX,75067,1476.12,On Zayo Network
CPQ-011683,Acct-000013,8/25/16,Dark Fiber - Metro," $9,091.38 "," $4,610.00 "," $197,917.21 ",Bldg-070695,Denver,900 S Broadway,Denver,CO,80209,1521.8,On Zayo Network
CPQ-011683,Acct-000013,8/25/16,Dark Fiber - Metro," $9,091.38 "," $4,610.00 "," $197,917.21 ",Bldg-483657,Denver,12051 Pennsylvania St,Thornton,CO,80241,810.21,Not on Zayo Network
CPQ-011684,Acct-000009,8/25/16,Wavelengths - Metro," $2,020.10 "," $2,766.00 "," $35,074.12 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-011684,Acct-000009,8/25/16,Wavelengths - Metro," $2,020.10 "," $2,766.00 "," $35,074.12 ",Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network
CPQ-011685,Acct-000100,8/26/16,Wavelengths - Long Haul," $3,799.58 "," $2,766.00 "," $32,847.65 ",Bldg-078151,Denver,639 E 18th Ave,Denver,CO,80203,80.1,On Zayo Network
CPQ-011686,Acct-000280,8/26/16,Ethernet," $1,863.09 ", $922.00 ," $45,474.93 ",Bldg-127121,Denver,5350 S Valentia Way,Greenwood Village,CO,80111,315.52,On Zayo Network
CPQ-011687,Acct-000579,8/26/16,Wavelengths - Long Haul," $2,405.68 "," $3,088.70 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-011688,Acct-000641,8/26/16,Dark Fiber - Metro," $2,547.44 "," $4,610.00 "," $25,639.13 ",Bldg-489172,Dallas,3060 Summit Ave,Plano,TX,75074,318.18,Not on Zayo Network
CPQ-011688,Acct-000641,8/26/16,Dark Fiber - Metro," $2,547.44 "," $4,610.00 "," $25,639.13 ",Bldg-361118,Dallas,2800 Summit Ave,Plano,TX,75074,202.08,On Zayo Network
CPQ-011689,Acct-000641,8/26/16,Dark Fiber - Metro," $2,547.44 "," $4,610.00 "," $25,639.13 ",Bldg-489172,Dallas,3060 Summit Ave,Plano,TX,75074,318.18,Not on Zayo Network
CPQ-011689,Acct-000641,8/26/16,Dark Fiber - Metro," $2,547.44 "," $4,610.00 "," $25,639.13 ",Bldg-361118,Dallas,2800 Summit Ave,Plano,TX,75074,202.08,On Zayo Network
CPQ-011690,Acct-000579,8/26/16,Wavelengths - Long Haul," $2,405.68 "," $3,088.70 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-011691,Acct-000579,8/26/16,Wavelengths - Long Haul," $2,405.68 "," $3,088.70 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-011692,Acct-000641,8/26/16,Dark Fiber - Metro," $4,249.24 "," $4,610.00 "," $34,144.67 ",Bldg-489173,Dallas,730 E Park Blvd,Plano,TX,75074,1617.93,Not on Zayo Network
CPQ-011692,Acct-000641,8/26/16,Dark Fiber - Metro," $4,249.24 "," $4,610.00 "," $34,144.67 ",Bldg-361118,Dallas,2800 Summit Ave,Plano,TX,75074,202.08,On Zayo Network
CPQ-011693,Acct-000100,8/26/16,Wavelengths - Long Haul," $3,799.58 "," $2,766.00 "," $32,847.64 ",Bldg-078151,Denver,639 E 18th Ave,Denver,CO,80203,80.1,On Zayo Network
CPQ-011694,Acct-001083,8/26/16,Ethernet," $1,886.83 "," $1,383.00 "," $38,883.05 ",Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network
CPQ-011695,Acct-001083,8/26/16,Ethernet," $1,886.83 "," $1,383.00 "," $38,883.05 ",Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network
CPQ-011696,Acct-000393,8/26/16,Ethernet, $912.10 , $922.00 ," $20,436.96 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-011697,Acct-001089,8/26/16,zColo, $763.43 , $995.76 ," $11,312.91 ",Bldg-120678,Dallas,6606 Lyndon B Johnson Fwy,Dallas,TX,75240,601.38,On Zayo Network
CPQ-011698,Acct-000393,8/26/16,Ethernet, $912.10 , $922.00 ," $20,436.96 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-011699,Acct-001083,8/26/16,Ethernet," $4,100.16 ", $461.00 ," $81,515.00 ",Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network
CPQ-011700,Acct-000563,8/26/16,Wavelengths - Metro," $5,922.01 "," $2,766.00 "," $79,948.72 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011700,Acct-000563,8/26/16,Wavelengths - Metro," $5,922.01 "," $2,766.00 "," $79,948.72 ",Bldg-118661,Dallas,931 Litsey Rd,Roanoke,TX,76262,1180.62,On Zayo Network
CPQ-011701,Acct-001083,8/26/16,Ethernet," $3,938.05 ", $-   ," $85,927.06 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011702,Acct-001083,8/26/16,Wavelengths - Long Haul," $11,846.94 "," $2,766.00 ", $-   ,Bldg-109799,Dallas,1201 Main St,Dallas,TX,75202,141.06,On Zayo Network
CPQ-011703,Acct-001088,8/26/16,IP Services," $2,468.66 ", $922.00 ," $63,115.64 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-011704,Acct-001083,8/26/16,Wavelengths - Long Haul," $10,888.45 "," $2,766.00 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011705,Acct-000361,8/26/16,IP Services," $2,468.66 ", $922.00 ," $60,488.75 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-011706,Acct-000209,8/26/16,Ethernet, $779.47 , $461.00 ," $13,873.94 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011707,Acct-000129,8/26/16,Ethernet," $1,598.01 ", $922.00 ," $6,264.19 ",Bldg-118824,Dallas,801 Industrial Blvd,Grapevine,TX,76051,193.13,On Zayo Network
CPQ-011708,Acct-000063,8/26/16,IP Services," $2,354.05 ", $922.00 ," $19,578.73 ",Bldg-109246,Denver,1515 Wynkoop St,Denver,CO,80202,116.5,Not on Zayo Network
CPQ-011709,Acct-001090,8/27/16,IP Services," $3,681.82 "," $7,376.00 "," $113,014.96 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-011709,Acct-001090,8/27/16,IP Services," $3,681.82 "," $7,376.00 "," $113,014.96 ",Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
CPQ-011710,Acct-000129,8/26/16,Ethernet, $832.69 , $461.00 ," $14,224.66 ",Bldg-118824,Dallas,801 Industrial Blvd,Grapevine,TX,76051,193.13,On Zayo Network
CPQ-011711,Acct-000129,8/26/16,Ethernet, $832.69 , $461.00 ," $14,224.66 ",Bldg-118824,Dallas,801 Industrial Blvd,Grapevine,TX,76051,193.13,On Zayo Network
CPQ-011712,Acct-000013,8/26/16,Ethernet, $880.73 , $461.00 ," $17,895.19 ",Bldg-068658,Atlanta,1600 Parkwood Cir SE,Atlanta,GA,30339,331.82,On Zayo Network
CPQ-011713,Acct-001090,8/27/16,IP Services," $7,363.65 "," $36,880.00 "," $247,582.14 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-011713,Acct-001090,8/27/16,IP Services," $7,363.65 "," $36,880.00 "," $247,582.14 ",Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
